
BasicModel: Loading and testing schedule from file

Configuration: 

customers=Usuarios.txt
resources=Auxiliares.txt
services=clusters_originalLong/Servicios_lunes.txt
locations=clusters_originalLong/Cluster_completo_j12_colons.txt
solution=null
solutionVAR=null

Adding 0 additional subservices: 

# customer, serviceReference, dayOfWeek, minHour, minMinute, maxHour, maxMinute, duration, latitude, longitude
--------
43046,43046.0.08:30.60/0,0,7,30,9,30,60,40.398,-3.7607
43056,43056.0.08:00.60/0,0,7,0,9,0,60,40.427,-3.7314
43059,43059.0.12:30.90/0,0,11,30,13,30,90,40.47,-3.6502
43061,43061.0.13:20.120/0,0,12,20,14,20,120,40.398,-3.7483
43066,43066.0.12:30.180/0,0,7,0,19,0,180,40.463,-3.7167
43069,43069.0.08:30.60/0,0,7,30,9,30,60,40.475,-3.644
43077,43077.0.11:50.60/0,0,7,0,21,0,60,40.44,-3.7128
43080,43080.0.13:00.60/0,0,7,0,21,0,60,40.44,-3.7128
43089,43089.0.07:45.60/0,0,7,45,7,45,60,40.387,-3.7573
43091,43091.0.11:20.120/0,0,7,0,20,0,120,40.467,-3.6298
43097,43097.0.10:40.60/0,0,9,40,11,40,60,40.434,-3.7157
43101,43101.0.12:20.120/0,0,7,0,20,0,120,40.467,-3.6358
43103,43103.0.09:40.90/0,0,7,0,20,30,90,40.412,-3.7145
43104,43104.0.11:15.90/0,0,7,0,20,30,90,40.347,-3.8291
43105,43105.0.12:15.120/0,0,7,0,20,0,120,40.436,-3.7145
43107,43107.0.12:00.120/0,0,7,0,20,0,120,40.417,-3.7003
43114,43114.0.10:00.120/0,0,9,0,11,0,120,40.417,-3.7003
43118,43118.0.10:05.120/0,0,9,5,11,5,120,40.462,-3.7104
43119,43119.0.10:30.90/0,0,7,0,20,30,90,40.473,-3.6547
43121,43121.0.09:00.120/0,0,7,0,20,0,120,40.478,-3.6485
43124,43124.0.10:30.30/0,0,9,30,11,30,30,40.383,-3.7811
43124,43124.0.19:30.30/0,0,18,30,20,30,30,40.383,-3.7811
43125,43125.0.20:30.60/0,0,19,30,21,0,60,40.47,-3.6621
43132,43132.0.11:00.120/0,0,7,0,20,0,120,40.411,-3.7268
43134,43134.0.19:30.90/0,0,18,30,20,30,90,40.412,-3.7016
43170,43170.0.09:00.30/0,0,8,0,10,0,30,40.464,-3.6361
43174,43174.0.19:00.30/0,0,18,0,20,0,30,40.444,-3.6723
43174,43174.0.08:30.90/0,0,7,30,9,30,90,40.444,-3.6723
43180,43180.0.10:20.90/0,0,9,20,11,20,90,40.379,-3.7773
43183,43183.0.08:00.60/0,0,7,0,9,0,60,40.464,-3.7128
43184,43184.0.10:10.150/0,0,7,0,19,30,150,40.403,-3.7021
43187,43187.0.10:00.60/0,0,9,0,11,0,60,40.469,-3.7184
43189,43189.0.13:00.120/0,0,7,0,20,0,120,40.278,-4.307
43192,43192.0.09:15.60/0,0,8,15,10,15,60,40.447,-3.6679
43193,43193.0.11:20.60/0,0,10,20,12,20,60,40.46,-3.6712
43194,43194.0.08:30.120/0,0,7,30,9,30,120,40.392,-3.7562
43195,43195.0.09:45.150/0,0,7,0,19,30,150,40.463,-3.6478
43206,43206.0.12:00.120/0,0,11,0,13,0,120,40.417,-3.7003
43207,43207.0.09:00.120/0,0,7,0,20,0,120,40.419,-3.6975
43213,43213.0.17:30.60/0,0,16,30,18,30,60,40.411,-3.7149
43214,43214.0.11:00.120/0,0,7,0,20,0,120,40.471,-3.6359
43215,43215.0.11:05.120/0,0,7,0,20,0,120,40.408,-3.7108
43218,43218.0.12:30.120/0,0,11,30,13,30,120,40.442,-3.7982
43229,43229.0.08:45.90/0,0,7,45,9,45,90,40.436,-3.7027
43229,43229.0.18:30.30/0,0,17,30,19,30,30,40.436,-3.7027
43230,43230.0.12:30.120/0,0,7,0,20,0,120,40.427,-3.7024
43231,43231.0.18:00.120/0,0,17,0,19,0,120,40.298,-3.3019
43232,43232.0.09:00.60/0,0,9,0,9,0,60,40.417,-3.7003
43233,43233.0.10:20.60/0,0,9,20,11,20,60,40.446,-3.7062
43236,43236.0.11:20.60/0,0,10,20,12,20,60,40.446,-3.7062
43237,43237.0.10:50.120/0,0,7,0,20,0,120,40.425,-3.7111
43244,43244.0.09:10.120/0,0,7,0,20,0,120,40.423,-3.6983
43246,43246.0.12:30.120/0,0,7,0,20,0,120,40.41,-3.7377
43249,43249.0.11:20.90/0,0,7,0,20,30,90,40.425,-3.6965
43254,43254.0.13:00.120/0,0,12,0,14,0,120,40.406,-3.7342
43260,43260.0.16:00.120/0,0,7,0,20,0,120,40.445,-3.7018
43273,43273.0.10:50.120/0,0,7,0,20,0,120,40.408,-3.3623
43277,43277.0.12:20.120/0,0,7,0,20,0,120,40.431,-3.7366
43282,43282.0.11:20.120/0,0,7,0,20,0,120,40.445,-3.6978
43287,43287.0.12:20.120/0,0,7,0,20,0,120,40.421,-3.6991
43290,43290.0.10:35.60/0,0,7,0,21,0,60,40.417,-3.7003
43292,43292.0.11:35.60/0,0,7,0,21,0,60,40.417,-3.7003
43297,43297.0.13:10.90/0,0,12,10,14,10,90,40.44,-3.7114
43301,43301.0.11:00.120/0,0,10,0,12,0,120,40.417,-3.7003
43306,43306.0.09:00.120/0,0,7,0,20,0,120,40.445,-3.7005
43307,43307.0.11:00.90/0,0,7,0,20,30,90,40.462,-3.6427
43308,43308.0.12:10.120/0,0,7,0,20,0,120,40.411,-3.6939
43312,43312.0.08:15.90/0,0,7,15,9,15,90,40.462,-3.6427
43313,43313.0.08:30.150/0,0,7,0,19,30,150,40.749,-3.7741
43316,43316.0.07:30.75/0,0,7,0,8,30,75,40.421,-3.6242
43322,43322.0.11:30.150/0,0,10,30,12,30,150,40.461,-3.6491
43324,43324.0.13:00.60/0,0,7,0,21,0,60,40.46,-3.6522
43332,43332.0.07:15.60/0,0,7,0,8,15,60,40.417,-3.7003
43359,43359.0.10:30.90/0,0,7,0,20,30,90,40.477,-3.6627
43361,43361.0.12:00.150/0,0,7,0,19,30,150,40.481,-3.6606
43363,43363.0.12:30.120/0,0,7,0,20,0,120,40.438,-3.7084
43445,43445.0.08:00.120/0,0,7,0,20,0,120,40.47,-3.6459
43455,43455.0.11:00.120/0,0,7,0,20,0,120,40.381,-3.7718
43480,43480.0.17:15.60/0,0,16,15,18,15,60,40.412,-3.7252
43480,43480.0.07:45.60/0,0,7,0,8,45,60,40.412,-3.7252
43494,43494.0.11:10.120/0,0,7,0,20,0,120,40.407,-3.7319
43508,43508.0.10:10.120/0,0,7,0,20,0,120,40.401,-3.7423
43516,43516.0.10:00.120/0,0,7,0,20,0,120,40.489,-3.8899
43528,43528.0.10:00.120/0,0,7,0,20,0,120,40.432,-3.7202
43537,43537.0.09:00.120/0,0,7,0,20,0,120,40.444,-3.6975
43545,43545.0.08:00.90/0,0,7,0,9,0,90,40.38,-3.778
43546,43546.0.16:30.120/0,0,15,30,17,30,120,40.417,-3.7003
43549,43549.0.09:30.120/0,0,7,0,20,0,120,40.476,-3.6426
43556,43556.0.09:30.120/0,0,8,30,10,30,120,40.471,-3.723
43563,43563.0.10:40.120/0,0,9,40,11,40,120,40.417,-3.7003
43574,43574.0.10:30.120/0,0,7,0,20,0,120,40.437,-3.7102
43594,43594.0.20:00.120/0,0,19,0,20,0,120,40.405,-3.7362
43602,43602.0.10:00.150/0,0,7,0,19,30,150,40.417,-3.7003
43610,43610.0.00:00.150/0,0,0,0,0,0,150,40.422,-3.7182
43611,43611.0.13:00.120/0,0,7,0,20,0,120,40.424,-3.7052
43625,43625.0.08:00.150/0,0,7,0,19,30,150,40.417,-3.7003
43626,43626.0.07:30.120/0,0,7,0,8,30,120,40.471,-3.6493
43628,43628.0.12:30.60/0,0,12,30,12,30,60,40.436,-3.6988
43630,43630.0.08:00.30/0,0,7,0,9,0,30,40.392,-3.7557
43630,43630.0.08:00.120/0,0,7,0,9,0,120,40.392,-3.7557
43630,43630.0.20:40.30/0,0,19,40,21,30,30,40.392,-3.7557
43636,43636.0.13:20.60/0,0,7,0,21,0,60,40.448,-3.6722
43640,43640.0.12:30.60/0,0,7,0,21,0,60,40.479,-3.6846
43668,43668.0.09:00.120/0,0,8,0,10,0,120,40.445,-3.7013
43671,43671.0.13:00.120/0,0,12,0,14,0,120,40.44,-3.7042
43672,43672.0.16:15.30/0,0,15,15,17,15,30,40.463,-3.6478
43672,43672.0.09:00.60/0,0,8,0,10,0,60,40.463,-3.6478
43672,43672.0.18:30.30/0,0,17,30,19,30,30,40.463,-3.6478
43678,43678.0.21:00.60/0,0,20,0,21,0,60,40.444,-3.6699
43687,43687.0.08:40.90/0,0,7,40,9,40,90,40.479,-3.6846
43690,43690.0.10:50.120/0,0,9,50,11,50,120,40.379,-3.7635
43695,43695.0.08:00.60/0,0,7,0,21,0,60,40.441,-3.6979
43695,43695.0.08:00.60/1,0,7,0,21,0,60,40.441,-3.6979
43698,43698.0.08:30.90/0,0,7,30,9,30,90,40.386,-3.7575
43699,43699.0.09:40.150/0,0,8,40,10,40,150,40.386,-3.7599
43700,43700.0.11:30.60/0,0,10,30,12,30,60,40.392,-3.7579
43701,43701.0.08:00.120/0,0,7,0,9,0,120,40.396,-3.7466
43702,43702.0.14:30.120/0,0,13,30,15,30,120,40.39,-3.7557
43704,43704.0.07:30.60/0,0,7,30,7,30,60,40.408,-3.7231
43709,43709.0.13:00.120/0,0,7,0,20,0,120,40.35,-3.6904
43717,43717.0.08:00.120/0,0,7,0,20,0,120,40.431,-3.7365
43720,43720.0.20:10.60/0,0,19,10,21,0,60,40.375,-3.7744
43721,43721.0.10:10.120/0,0,9,10,11,10,120,40.41,-3.7363
43723,43723.0.11:30.90/0,0,7,0,20,30,90,40.407,-3.7438
43725,43725.0.17:30.120/0,0,16,30,18,30,120,40.406,-3.7531
43727,43727.0.11:15.120/0,0,10,15,12,15,120,40.376,-3.7731
43730,43730.0.20:30.30/0,0,19,30,21,30,30,40.397,-3.7729
43730,43730.0.10:00.60/0,0,9,0,11,0,60,40.397,-3.7729
43731,43731.0.09:00.60/0,0,8,0,10,0,60,40.417,-3.7003
43739,43739.0.07:20.60/0,0,7,0,8,20,60,40.409,-3.7288
43747,43747.0.09:05.60/0,0,8,5,10,5,60,40.396,-3.7459
43790,43790.0.09:15.30/0,0,9,15,9,15,30,40.409,-3.7119
43797,43797.0.11:40.120/0,0,10,40,12,40,120,40.407,-3.7492
43798,43798.0.09:05.120/0,0,8,5,10,5,120,40.478,-3.6276
43805,43805.0.10:20.120/0,0,9,20,11,20,120,40.417,-3.7003
43807,43807.0.12:30.120/0,0,11,30,13,30,120,40.41,-3.7311
43810,43810.0.12:50.150/0,0,7,0,19,30,150,40.395,-3.7598
43815,43815.0.08:30.120/0,0,7,0,20,0,120,40.432,-3.7014
43817,43817.0.10:10.120/0,0,7,0,20,0,120,40.433,-3.704
43824,43824.0.09:40.120/0,0,8,40,10,40,120,40.408,-3.7334
43850,43850.0.13:00.60/0,0,12,0,14,0,60,40.411,-3.7326
43868,43868.0.09:00.120/0,0,8,0,10,0,120,40.431,-3.7205
43914,43914.0.13:55.60/0,0,12,55,14,55,60,40.417,-3.7003
43927,43927.0.10:40.120/0,0,7,0,20,0,120,40.437,-3.7011
43928,43928.0.12:15.120/0,0,11,15,13,15,120,40.397,-3.7454
43932,43932.0.11:20.120/0,0,10,20,12,20,120,40.416,-3.7095
44067,44067.0.12:00.120/0,0,11,0,13,0,120,40.417,-3.7003
44070,44070.0.09:10.120/0,0,8,10,10,10,120,40.424,-3.7015
44074,44074.0.13:15.120/0,0,13,15,13,15,120,40.47,-3.7202
44085,44085.0.12:10.120/0,0,11,10,13,10,120,40.405,-3.7365
44091,44091.0.12:20.90/0,0,11,20,13,20,90,40.444,-3.6725
44094,44094.0.09:30.120/0,0,7,0,20,0,120,40.459,-3.7859
44113,44113.0.08:00.60/0,0,7,0,9,0,60,40.409,-3.707
44116,44116.0.11:50.90/0,0,10,50,12,50,90,40.45,-3.766
44117,44117.0.09:10.60/0,0,8,10,10,10,60,40.425,-3.6967
44122,44122.0.17:30.30/0,0,16,30,18,30,30,40.417,-3.7003
44125,44125.0.10:00.120/0,0,9,0,11,0,120,40.424,-3.7247
44129,44129.0.00:00.60/0,0,7,0,1,0,60,40.46,-3.7135
44159,44159.0.13:00.90/0,0,12,0,14,0,90,40.417,-3.7003
44159,44159.0.08:30.30/0,0,7,30,9,30,30,40.417,-3.7003
44263,44263.0.09:00.120/0,0,7,0,20,0,120,40.458,-3.7814
44296,44296.0.09:40.120/0,0,8,40,10,40,120,40.395,-3.7439
44296,44296.0.17:30.90/0,0,16,30,18,30,90,40.395,-3.7439
44335,44335.0.08:30.150/0,0,7,30,9,30,150,40.376,-3.7711
44357,44357.0.11:00.120/0,0,7,0,20,0,120,40.462,-3.7102
44373,44373.0.11:00.60/0,0,10,0,12,0,60,40.424,-3.7247
44377,44377.0.08:00.60/0,0,7,0,21,0,60,40.424,-3.7143
44378,44378.0.12:30.90/0,0,11,30,13,30,90,40.417,-3.7003
44384,44384.0.09:00.120/0,0,8,0,10,0,120,40.467,-3.7217
44457,44457.0.08:40.120/0,0,7,40,9,40,120,40.411,-3.7017
44509,44509.0.09:15.120/0,0,8,15,10,15,120,40.465,-3.7261
44513,44513.0.08:00.60/0,0,7,0,9,0,60,40.41,-3.7331
44625,44625.0.08:30.30/0,0,7,30,9,30,30,40.406,-3.7539
44761,44761.0.09:45.120/0,0,8,45,10,45,120,40.733,-3.8667
44770,44770.0.10:00.120/0,0,7,0,20,0,120,40.426,-3.7147
44835,44835.0.10:15.180/0,0,7,0,19,0,180,40.451,-3.776
44852,44852.0.08:20.90/0,0,7,20,9,20,90,40.391,-3.7446
45091,45091.0.09:05.60/0,0,8,5,10,5,60,40.417,-3.7003
45093,45093.0.13:05.120/0,0,12,5,14,5,120,40.452,-3.6662
45103,45103.0.09:55.120/0,0,7,0,20,0,120,40.444,-3.6693
45106,45106.0.13:30.120/0,0,7,0,20,0,120,40.417,-3.7003
45118,45118.0.20:20.30/0,0,19,20,21,20,30,40.447,-3.668
45118,45118.0.09:00.60/0,0,8,0,10,0,60,40.447,-3.668
45126,45126.0.09:00.60/0,0,8,0,10,0,60,40.412,-3.7345
45127,45127.0.09:00.60/0,0,7,0,21,0,60,40.432,-3.7185
45127,45127.0.11:00.60/0,0,7,0,21,0,60,40.432,-3.7185
45135,45135.0.09:30.120/0,0,8,30,10,30,120,40.417,-3.7003
45143,45143.0.08:30.90/0,0,7,0,20,30,90,40.471,-3.6328
45145,45145.0.09:45.90/0,0,8,45,10,45,90,40.459,-3.6453
45148,45148.0.12:15.90/0,0,11,15,13,15,90,40.474,-3.6524
45162,45162.0.16:30.30/0,0,15,30,17,30,30,40.431,-3.7235
45162,45162.0.16:30.30/1,0,15,30,17,30,30,40.431,-3.7235
45162,45162.0.21:00.30/0,0,20,0,21,30,30,40.431,-3.7235
45162,45162.0.09:00.60/0,0,8,0,10,0,60,40.431,-3.7235
45171,45171.0.08:00.150/0,0,7,0,9,0,150,40.476,-3.6493
45181,45181.0.18:00.60/0,0,17,0,19,0,60,40.467,-3.6298
45181,45181.0.07:00.60/0,0,7,0,8,0,60,40.467,-3.6298
45203,45203.0.10:00.60/0,0,7,0,21,0,60,40.459,-3.6757
45206,45206.0.16:30.180/0,0,15,30,17,30,180,40.428,-3.7292
45208,45208.0.19:30.30/0,0,18,30,20,30,30,40.422,-3.7028
45208,45208.0.08:00.90/0,0,7,0,9,0,90,40.422,-3.7028
45212,45212.0.10:00.120/0,0,9,0,11,0,120,40.477,-3.6432
45215,45215.0.08:00.120/0,0,7,0,9,0,120,40.454,-3.714
45215,45215.0.21:00.60/0,0,20,0,21,0,60,40.454,-3.714
45260,45260.0.09:00.120/0,0,8,0,10,0,120,40.444,-3.6671
45273,45273.0.11:15.120/0,0,7,0,20,0,120,40.449,-3.672
45274,45274.0.10:00.120/0,0,7,0,20,0,120,40.417,-3.7003
45276,45276.0.13:20.60/0,0,12,20,14,20,60,40.419,-3.7052
45278,45278.0.09:00.60/0,0,8,0,10,0,60,40.434,-3.7156
45280,45280.0.12:00.90/0,0,7,0,20,30,90,40.438,-3.714
45280,45280.0.08:00.30/0,0,7,0,21,30,30,40.438,-3.714
45282,45282.0.13:20.120/0,0,7,0,20,0,120,40.443,-3.6722
45286,45286.0.10:30.120/0,0,7,0,20,0,120,40.471,-3.657
45287,45287.0.08:00.150/0,0,7,0,9,0,150,40.471,-3.657
45289,45289.0.11:00.240/0,0,10,0,12,0,240,40.474,-3.6448
45291,45291.0.13:00.90/0,0,12,0,14,0,90,40.477,-3.6432
45293,45293.0.11:00.180/0,0,10,0,12,0,180,40.469,-3.6423
45297,45297.0.11:00.60/0,0,10,0,12,0,60,40.462,-3.7103
45303,45303.0.09:20.120/0,0,8,20,10,20,120,40.466,-3.6326
45322,45322.0.09:35.120/0,0,9,35,9,35,120,40.412,-3.696
45322,45322.0.08:30.30/0,0,8,30,8,30,30,40.412,-3.696
45322,45322.0.16:00.30/0,0,16,0,16,0,30,40.412,-3.696
45400,45400.0.10:30.90/0,0,9,30,11,30,90,40.435,-3.7142
45445,45445.0.10:40.120/0,0,9,40,11,40,120,40.403,-3.7013
45469,45469.0.09:00.120/0,0,7,0,20,0,120,40.464,-3.7145
45530,45530.0.07:50.60/0,0,7,0,8,50,60,40.46,-3.7135
45552,45552.0.11:00.120/0,0,7,0,20,0,120,40.433,-3.7146
45556,45556.0.14:30.30/0,0,13,30,15,30,30,40.471,-3.637
45556,45556.0.08:00.60/0,0,7,0,9,0,60,40.471,-3.637
45556,45556.0.21:00.30/0,0,20,0,21,30,30,40.471,-3.637
45577,45577.0.19:30.30/0,0,18,30,20,30,30,40.404,-3.7575
45577,45577.0.08:30.30/0,0,7,30,9,30,30,40.404,-3.7575
45581,45581.0.10:40.120/0,0,7,0,20,0,120,40.43,-3.702
45591,45591.0.12:10.150/0,0,11,10,13,10,150,40.436,-3.6974
45596,45596.0.10:10.120/0,0,9,10,11,10,120,40.433,-3.6982
45654,45654.0.11:10.60/0,0,7,0,21,0,60,40.446,-3.6734
45655,45655.0.09:00.120/0,0,8,0,10,0,120,40.447,-3.6753
45656,45656.0.10:10.60/0,0,9,10,11,10,60,40.446,-3.6734
45671,45671.0.08:30.120/0,0,7,30,9,30,120,40.417,-3.7094
45694,45694.0.10:55.60/0,0,9,55,11,55,60,40.459,-3.6742
45695,45695.0.21:00.30/0,0,20,0,21,30,30,40.417,-3.7003
45695,45695.0.08:30.30/0,0,7,30,9,30,30,40.417,-3.7003
45695,45695.0.08:30.30/1,0,7,30,9,30,30,40.417,-3.7003
45701,45701.0.08:30.90/0,0,7,30,9,30,90,40.457,-3.6731
45704,45704.0.12:25.120/0,0,11,25,13,25,120,40.453,-3.6856
45719,45719.0.08:00.120/0,0,7,0,20,0,120,40.447,-3.7806
45720,45720.0.12:50.60/0,0,11,50,13,50,60,40.405,-3.7027
45723,45723.0.16:45.120/0,0,15,45,17,45,120,40.472,-3.5068
45734,45734.0.12:40.90/0,0,7,0,20,30,90,40.472,-3.6861
45739,45739.0.11:50.150/0,0,10,50,12,50,150,40.413,-3.7131
45760,45760.0.08:30.60/0,0,7,30,9,30,60,40.452,-3.619
45774,45774.0.10:10.60/0,0,9,10,11,10,60,40.455,-3.6814
45789,45789.0.20:50.30/0,0,20,50,20,50,30,40.417,-3.7073
45789,45789.0.15:30.30/0,0,15,30,15,30,30,40.417,-3.7073
45794,45794.0.12:20.120/0,0,7,0,20,0,120,40.407,-3.7127
45809,45809.0.10:00.120/0,0,9,0,11,0,120,40.472,-3.6466
45818,45818.0.10:30.90/0,0,9,30,11,30,90,40.418,-3.6642
45831,45831.0.08:00.60/0,0,8,0,8,0,60,40.407,-3.7372
45852,45852.0.11:00.30/0,0,10,0,12,0,30,40.411,-3.7008
45859,45859.0.09:05.120/0,0,7,0,20,0,120,40.427,-3.7036
45900,45900.0.10:20.120/0,0,7,0,20,0,120,40.397,-3.7613
45913,45913.0.12:00.150/0,0,7,0,19,30,150,40.478,-3.6582
45922,45922.0.10:35.120/0,0,9,35,11,35,120,40.447,-3.673
45925,45925.0.09:00.120/0,0,8,0,10,0,120,40.275,-3.9278
45938,45938.0.10:00.120/0,0,7,0,20,0,120,40.479,-3.6613
45951,45951.0.12:20.120/0,0,7,0,20,0,120,40.375,-3.773
45956,45956.0.10:10.120/0,0,9,10,11,10,120,40.38,-3.7748
45957,45957.0.09:30.120/0,0,8,30,10,30,120,40.407,-3.7386
45962,45962.0.10:50.120/0,0,9,50,11,50,120,40.417,-3.7003
45968,45968.0.13:20.120/0,0,7,0,20,0,120,40.427,-3.7092
45971,45971.0.11:30.120/0,0,7,0,20,0,120,40.376,-3.7771
45972,45972.0.11:15.90/0,0,10,15,12,15,90,40.383,-3.7807
45973,45973.0.11:10.120/0,0,10,10,12,10,120,40.411,-3.7286
45980,45980.0.13:15.120/0,0,7,0,20,0,120,40.282,-3.7662
45981,45981.0.13:20.120/0,0,12,20,14,20,120,40.411,-3.7314
45995,45995.0.11:15.120/0,0,10,15,12,15,120,40.403,-3.7494
45998,45998.0.08:30.120/0,0,7,30,9,30,120,40.389,-3.762
46001,46001.0.13:15.90/0,0,12,15,14,15,90,40.404,-3.7569
46017,46017.0.12:10.90/0,0,7,0,20,30,90,40.417,-3.7003
46031,46031.0.09:35.120/0,0,8,35,10,35,120,40.417,-3.7003
46032,46032.0.08:00.120/0,0,7,0,9,0,120,40.417,-3.7003
46034,46034.0.11:05.60/0,0,10,5,12,5,60,40.376,-3.7647
46039,46039.0.08:30.120/0,0,7,0,20,0,120,40.417,-3.7003
46044,46044.0.13:15.150/0,0,7,0,19,30,150,40.377,-3.78
46045,46045.0.12:30.120/0,0,11,30,13,30,120,40.407,-3.7319
46046,46046.0.08:20.90/0,0,7,0,20,30,90,40.383,-3.7692
46048,46048.0.09:00.120/0,0,7,0,20,0,120,40.404,-3.7235
46049,46049.0.13:30.120/0,0,12,30,14,30,120,40.408,-3.7326
46051,46051.0.12:00.150/0,0,7,0,19,30,150,40.41,-3.7303
46053,46053.0.08:00.60/0,0,7,0,9,0,60,40.383,-3.7798
46059,46059.0.10:10.120/0,0,7,0,20,0,120,40.396,-3.7513
46060,46060.0.08:00.60/0,0,7,0,9,0,60,40.409,-3.7121
46062,46062.0.10:10.120/0,0,7,0,20,0,120,40.41,-3.7263
46073,46073.0.08:00.90/0,0,7,0,9,0,90,40.405,-3.7331
46074,46074.0.08:00.150/0,0,7,0,9,0,150,40.49,-3.719
46075,46075.0.08:00.60/0,0,7,0,9,0,60,40.405,-3.7358
46083,46083.0.13:20.120/0,0,12,20,14,20,120,40.417,-3.7003
46086,46086.0.10:30.120/0,0,7,0,20,0,120,40.484,-3.6496
46090,46090.0.10:05.60/0,0,7,0,21,0,60,40.401,-3.7478
46093,46093.0.11:00.90/0,0,7,0,20,30,90,40.411,-3.726
46103,46103.0.13:00.90/0,0,7,0,20,30,90,40.404,-3.7402
46135,46135.0.13:00.120/0,0,12,0,14,0,120,40.435,-3.7024
46138,46138.0.13:45.90/0,0,12,45,14,45,90,40.405,-3.7362
46139,46139.0.12:30.90/0,0,11,30,13,30,90,40.436,-3.7081
46143,46143.0.09:45.120/0,0,7,0,20,0,120,40.376,-3.775
46145,46145.0.10:20.120/0,0,9,20,11,20,120,40.379,-3.7912
46151,46151.0.12:10.60/0,0,12,10,12,10,60,40.442,-3.6753
46172,46172.0.13:30.120/0,0,7,0,20,0,120,40.276,-3.9267
46173,46173.0.11:00.120/0,0,10,0,12,0,120,40.417,-3.7003
46194,46194.0.18:30.60/0,0,18,30,18,30,60,40.396,-3.7416
46200,46200.0.11:10.90/0,0,7,0,20,30,90,40.396,-3.7407
46213,46213.0.20:50.30/0,0,19,50,21,30,30,40.406,-3.7011
46213,46213.0.13:50.60/0,0,12,50,14,50,60,40.406,-3.7011
46213,46213.0.08:55.30/0,0,7,55,9,55,30,40.406,-3.7011
46221,46221.0.08:30.60/0,0,7,30,9,30,60,40.389,-3.7607
46225,46225.0.10:00.120/0,0,7,0,20,0,120,40.417,-3.7003
46234,46234.0.09:40.30/0,0,8,40,10,40,30,40.379,-3.7703
46238,46238.0.09:00.120/0,0,7,0,20,0,120,40.412,-3.7252
46256,46256.0.18:00.120/0,0,7,0,20,0,120,40.405,-3.7345
46259,46259.0.16:00.30/0,0,15,0,17,0,30,40.428,-3.7062
46259,46259.0.19:00.30/0,0,18,0,20,0,30,40.428,-3.7062
46259,46259.0.13:00.30/0,0,12,0,14,0,30,40.428,-3.7062
46259,46259.0.10:00.30/0,0,9,0,11,0,30,40.428,-3.7062
46270,46270.0.08:30.60/0,0,8,30,8,30,60,40.388,-3.7571
46273,46273.0.20:00.60/0,0,20,0,20,0,60,40.393,-3.7612
46281,46281.0.10:00.120/0,0,7,0,20,0,120,40.409,-3.7327
46282,46282.0.12:20.120/0,0,7,0,20,0,120,40.362,-4.4044
46286,46286.0.10:00.60/0,0,7,0,21,0,60,40.41,-3.7327
46298,46298.0.10:10.120/0,0,9,10,11,10,120,40.403,-3.7308
46317,46317.0.12:00.120/0,0,11,0,13,0,120,40.461,-3.6511
46333,46333.0.10:10.120/0,0,7,0,20,0,120,40.397,-3.7632
46380,46380.0.09:00.120/0,0,7,0,20,0,120,40.394,-3.7693
46390,46390.0.10:10.150/0,0,9,10,11,10,150,40.392,-3.7611
46625,46625.0.11:50.150/0,0,7,0,19,30,150,40.392,-3.7611
46699,46699.0.13:20.120/0,0,12,20,14,20,120,40.398,-3.7483
46753,46753.0.12:10.90/0,0,11,10,13,10,90,40.376,-3.7773
46766,46766.0.10:40.120/0,0,9,40,11,40,120,40.409,-3.7356
46768,46768.0.14:00.60/0,0,13,0,15,0,60,40.474,-3.635
46768,46768.0.10:10.120/0,0,9,10,11,10,120,40.474,-3.635
46772,46772.0.13:00.120/0,0,12,0,14,0,120,40.475,-3.6418
46785,46785.0.10:40.60/0,0,7,0,21,0,60,40.442,-3.6705
46811,46811.0.09:10.90/0,0,7,0,20,30,90,40.376,-3.7673
46840,46840.0.20:10.30/0,0,19,10,21,10,30,40.429,-3.7049
46840,46840.0.20:10.30/1,0,19,10,21,10,30,40.429,-3.7049
46840,46840.0.11:00.30/0,0,10,0,12,0,30,40.429,-3.7049
46840,46840.0.11:00.30/1,0,10,0,12,0,30,40.429,-3.7049
46845,46845.0.11:15.60/0,0,10,15,12,15,60,40.417,-3.7003
46847,46847.0.08:00.60/0,0,7,0,9,0,60,40.408,-3.7026
46864,46864.0.09:00.120/0,0,8,0,10,0,120,40.427,-3.7314
46944,46944.0.09:50.60/0,0,8,50,10,50,60,40.407,-3.7437
46944,46944.0.21:00.60/0,0,20,0,21,0,60,40.407,-3.7437
46961,46961.0.13:00.120/0,0,7,0,20,0,120,40.444,-3.6775
46976,46976.0.08:15.60/0,0,7,15,9,15,60,40.44,-3.7009
46997,46997.0.08:00.90/0,0,8,0,8,0,90,40.465,-3.6462
47001,47001.0.12:50.90/0,0,11,50,13,50,90,40.409,-3.7087
47011,47011.0.00:00.60/0,0,7,0,1,0,60,40.43,-3.7047
47011,47011.0.08:00.120/0,0,7,0,9,0,120,40.43,-3.7047
47020,47020.0.12:45.60/0,0,7,0,21,0,60,40.41,-3.6978
47038,47038.0.12:30.60/0,0,7,0,21,0,60,40.409,-3.7165
47044,47044.0.10:40.60/0,0,9,40,11,40,60,40.423,-3.6976
47045,47045.0.09:40.60/0,0,7,0,21,0,60,40.423,-3.6976
47058,47058.0.08:00.90/0,0,7,0,9,0,90,40.476,-3.6503
47059,47059.0.09:30.60/0,0,8,30,10,30,60,40.476,-3.6503
47059,47059.0.12:30.150/0,0,11,30,13,30,150,40.476,-3.6503
